x,y,gaussian_sigma,transmissivity,resistance,depth,sto_baseline,sto_unsat,sto_por,river_stage,river_stage_ghg,river_stage_zeros,river_stage_ghg_zeros,river_stage_depth,river_stage_maxdepth,river_conductance_ghg,river_conductance,river_conductance_zeros,drain_binary,drain_level,drain_level_maxdepth,drain_level_depth,drain_conductivity,drain_conductivity_zeros,river_density,river_density_ghg
205987.5,439762.5,500,931.87415,22461.262,1.8230478,0.15215927,0.13802353,0.34237555,0.16336316,-0.5742258,0.0049599498,-0.014408668,1.7924002,72.923584,27.434725,26.361584,0.8003771,0.00838717579145476,0.5169974,74.57547,1.8140846,8.930001,0.07489748,0.030361494,0.02509234
205987.5,440787.5,500,1008.8844,8342.197,1.6516966,0.12730834,0.16194789,0.34843904,0.30618522,-0.58234507,0.026472643,-0.040401056,1.5848818,68.72642,13.959055,12.929052,1.1178403,0.00633059823065658,0.20353597,74.72708,1.6442406,8.93,0.056532245,0.08645957,0.06937649
205987.5,441837.5,500,1362.7836,5467.257,1.0223123,0.089419685,0.14267881,0.36525047,0.13629623,-0.5643752,0.027535072,-0.10639696,0.86234826,60.036842,14.810627,14.420109,2.913204,0.00254820052666515,0.062536895,75.0104,1.0195297,8.93,0.022755431,0.20202371,0.18852167
205987.5,442887.5,500,1886.3083,7073.2476,1.0155916,0.07789602,0.14792427,0.37587595,0.21671131,-0.46503162,0.05211445,-0.10447651,0.83221173,57.169537,16.923738,16.372559,3.937251,0.00293646395403449,-0.15186715,74.98059,1.0123922,8.93,0.026222624,0.24047868,0.22466539
205987.5,443912.5,500,1540.4191,14839.842,1.2025012,0.08708961,0.15539134,0.37751758,0.30077392,-0.49363062,0.0670006,-0.092860006,1.0265616,58.51685,20.719057,19.215082,4.280359,0.02392748226434,-0.10813642,73.39989,1.176475,8.93,0.21367243,0.22276065,0.18811639
205987.5,444962.5,500,1108.626,33925.86,1.7255532,0.13183945,0.1595063,0.36075786,0.5248939,-0.54497707,0.09693231,-0.06503392,1.5511853,61.411247,17.30355,15.394724,2.8368545,0.0202094239068366,1.0256454,73.702805,1.7041329,8.93,0.18047017,0.18464449,0.11933331
205987.5,446012.5,500,808.82556,52616.184,2.3933241,0.14703292,0.13422674,0.35890546,0.64827436,-0.07658208,0.11355161,-0.009074769,2.176701,62.143074,69.595,56.352936,9.643607,0.00551314288880642,1.2126304,74.79395,2.3874717,8.93,0.049232367,0.16857964,0.11849728
205987.5,447037.5,500,681.97534,43276.48,2.6851366,0.16599281,0.1051291,0.3454345,0.43988478,0.19957727,0.11363237,0.048196282,2.408985,55.889122,103.79118,120.24328,30.697258,0.000696440144017188,0.805005,75.150055,2.6843994,8.93,0.0062192106,0.22507006,0.24149184
205987.5,448087.5,500,866.84076,27310.406,2.803553,0.1555679,0.10749889,0.34705985,0.3722626,0.21335047,0.08248748,0.042187225,2.5632932,58.620815,88.45483,118.891174,26.334324,5.19536244348993e-05,0.8969731,75.198006,2.8034973,8.93,0.00046394588,0.21593146,0.19773673
205987.5,449137.5,500,1486.5018,18543.465,2.1871521,0.13341445,0.12784119,0.36149913,0.16189876,0.24322869,0.03258063,0.054054853,2.0036993,60.100765,64.7627,72.20431,14.53045,4.92689889155526e-06,1.6301695,75.2015,2.1871452,8.930001,4.399721e-05,0.19893496,0.22223881
