x,y,gaussian_sigma,transmissivity,resistance,depth,sto_baseline,sto_unsat,sto_por,river_stage,river_stage_ghg,river_stage_zeros,river_stage_ghg_zeros,river_stage_depth,river_stage_maxdepth,river_conductance_ghg,river_conductance,river_conductance_zeros,drain_binary,drain_level,drain_level_maxdepth,drain_level_depth,drain_conductivity,drain_conductivity_zeros,river_density,river_density_ghg
208037.5,441837.5,500,1095.9877,58053.64,1.116393,0.10004914,0.17810126,0.34618875,0.020906841,-0.45147222,0.003729996,-0.06786355,0.978526,61.783905,24.298742,21.696505,3.87088,0.0168674974558014,-0.13045576,73.92533,1.1057925,8.93,0.15062676,0.1784103,0.1503161
208037.5,442887.5,500,1372.9127,51600.07,1.198377,0.09319498,0.18922393,0.3503092,0.15505922,-0.39630055,0.029867837,-0.061039522,1.0531986,60.741375,34.084305,29.269693,5.6379905,0.00635905555431045,0.51247084,74.720985,1.192099,8.93,0.05678637,0.19262213,0.1540233
208037.5,443912.5,500,1429.657,50030.53,0.66262287,0.06875797,0.18774816,0.36907643,-0.10488646,-0.39332676,-0.017474033,-0.059450038,0.5362676,62.650826,58.125553,54.587116,9.09192,0.0100763050613323,0.1295673,74.43951,0.65804183,8.93,0.08998141,0.16659951,0.1511467
208037.5,444962.5,500,1315.4307,49256.977,0.92481166,0.09095518,0.15711106,0.37138632,0.020870702,-0.31067824,0.0043238765,-0.0511107,0.74828213,59.62155,85.14854,73.03337,14.60159,0.0335919570465091,0.4858001,72.68624,0.9035037,8.930001,0.2999762,0.20669203,0.16451329
208037.5,446012.5,500,1100.2363,47272.26,1.3270553,0.11855651,0.142466,0.36982217,0.32842308,-0.14753473,0.08696532,-0.024983287,1.1113664,55.371246,142.49805,114.29813,28.089745,0.0417790254572201,0.4774717,72.074234,1.302617,8.93,0.37308672,0.2592437,0.16933835
208037.5,447037.5,500,1094.0509,43395.973,2.1416311,0.13339226,0.16072917,0.34969616,0.8875601,-0.15728812,0.17350584,-0.010524249,1.9689919,60.66964,145.57455,72.692085,14.06921,0.0315097254848655,1.0646737,72.86005,2.1099606,8.929999,0.28138185,0.19449234,0.06691064
208037.5,448087.5,500,1394.7139,38588.91,2.3995347,0.12699631,0.16106622,0.35748836,0.9766719,0.07686454,0.16832952,0.0049078707,2.2463949,62.40421,32.70478,35.674538,6.147458,0.0427057627619688,1.6694808,72.0559,2.3508408,8.93,0.38136247,0.17001988,0.06385091
208037.5,449137.5,500,1653.8278,32290.768,2.048432,0.12092995,0.12629014,0.361247,0.37594134,0.19748203,0.09103308,0.039154403,1.8581557,57.07847,32.649593,28.994455,7.020921,0.0195210024711378,1.6306303,73.759834,2.026026,8.93,0.17432256,0.23252977,0.19826818
208037.5,450162.5,500,1915.3308,28731.879,1.7653347,0.11203479,0.12122289,0.36251843,0.28723943,0.10695376,0.068105415,0.022186326,1.5782973,57.43481,28.098312,25.245659,5.9858284,0.00241269005797409,0.473277,75.01562,1.762909,8.93,0.021545323,0.2180446,0.20743848
208037.5,451212.5,500,2123.4858,32247.334,1.632054,0.09638642,0.17576875,0.36705664,0.5090212,-0.16614999,0.10642522,-0.022935662,1.4615263,59.580505,16.774529,12.349642,2.5820403,0.0617988165019783,0.26396468,70.56519,1.5582037,8.93,0.55186343,0.20243216,0.13804191
